Order,Next,Count
4,53224,5
4,53244,9
4,53300,5
4,53301,1
4,53304,4
4,53328,4
4,53356,57
4,53360,3
4,53364,40
4,53412,22
4,53413,1
4,53420,11
4,53440,58
4,53441,5
4,53444,1202
4,53448,13
4,53456,3
4,53457,1
4,53461,2
4,53468,98
4,53469,6
4,53552,11
4,53553,3
4,53560,1
4,53573,12
4,53580,49
4,53581,7
4,53584,5
4,53588,7
4,53664,35
4,53672,38
4,53680,3
4,53685,75
4,53748,17
4,53804,27
4,53808,1
4,53812,4
4,53888,53
4,53916,26
4,53944,60
4,53945,153
4,53960,1
4,54000,9
4,54016,4
4,54028,131
4,54032,8
4,54036,23
4,54044,45
4,54045,2
4,54047,1
4,54056,16
4,54060,5
4,54077,2
4,54140,14
4,54156,2
4,54168,59
4,54172,6
4,54176,5
4,54185,1
4,54200,15
4,54217,87
4,54224,16
4,54252,73
4,54253,5
4,54256,4
4,54260,45
4,54268,4
4,54364,89
4,54392,18
4,54408,2
4,54411,2
4,54413,14
4,54512,1
4,54532,355
4,54540,63
4,54588,59
4,54589,2
4,54592,43
4,54596,14
4,54604,1
4,54609,5
4,54616,234
4,54617,86
4,54620,906
4,54624,8
4,54632,50
4,54633,20
4,54637,41
4,54644,144
4,54645,34
4,54648,1
4,54660,3
4,54663,3
4,54665,138
4,54671,3
4,54693,13
4,54728,27
4,54732,20
4,54736,1
4,54749,58
4,54756,93
4,54757,1
4,54760,24
4,54764,19
4,54777,1
4,54785,16
4,54788,302
4,54792,30
4,54800,1
4,54801,17
4,54805,57
4,54812,1
4,54840,58
4,54841,3
4,54844,11
4,54848,14
4,54856,2
4,54861,37
4,54865,1
4,54868,121
4,54869,16
4,54872,34
4,54876,17
4,54889,33
4,54924,43
4,54945,1
4,54952,5
4,54980,78
4,54981,1
4,54984,30
4,54988,1
4,54999,2
4,55036,1
4,55092,10
4,55113,1
4,55120,1
4,55121,12
4,55124,10
4,55137,4
4,55141,7
4,55148,10
4,55152,2
4,55176,33
4,55180,1
4,55184,6
4,55192,13
4,55193,1
4,65372,1
4,1114113,44003
5,32,98135
5,33,32
5,34,90
5,35,6
5,36,1
5,38,1
5,39,51
5,40,70
5,42,12
5,43,7
5,44,12
5,45,71
5,46,36
5,47,1
5,48,8
5,49,3775
5,50,1714
5,51,226
5,52,174
5,53,210
5,54,170
5,55,123
5,56,133
5,57,118
5,58,6
5,60,63
5,61,9
5,62,40
5,64,1
5,65,46
5,66,22
5,67,112
5,68,76
5,69,31
5,70,16
5,71,73
5,72,66
5,73,51
5,74,15
5,75,41
5,76,19
5,77,57
5,78,34
5,79,30
5,80,49
5,81,14
5,82,47
5,83,70
5,84,31
5,85,16
5,86,19
5,87,20
5,88,16
5,89,2
5,90,1
5,91,14
5,92,7
5,93,2
5,94,1
5,97,11
5,98,1
5,99,11
5,100,5
5,101,15
5,102,5
5,103,8
5,104,6
5,105,15
5,106,2
5,107,3
5,108,1
5,109,24
5,110,9
5,112,4
5,113,3
5,114,4
5,115,6
5,116,6
5,117,3
5,118,6
5,120,3
5,121,2
5,122,2
5,123,24
5,124,388
5,125,11
5,160,2
5,183,3
5,916,5
5,946,1
5,952,1
5,8212,2
5,8216,23
5,8217,1
5,8220,33
5,8224,1
5,8226,15
5,8251,7
5,9312,2
5,9313,2
5,9314,2
5,9315,2
5,9316,2
5,9317,1
5,9318,1
5,9319,1
5,9670,9
5,9679,2
5,9734,2
5,12296,8
5,12298,230
5,12300,3
5,12302,3
5,12303,1
5,12593,3
5,12596,3
5,12599,3
5,12601,3
5,12609,3
5,12610,3
5,12613,3
5,12615,3
5,12616,3
5,12618,3
5,12619,3
5,12620,3
5,12621,3
5,12622,3
5,19968,1
5,19976,1
5,20870,1
5,21069,2
5,21516,1
5,24996,1
5,26178,1
5,26412,1
5,26481,1
5,26611,1
5,33836,2
5,35264,1
5,35912,1
5,37325,1
5,38596,1
5,38738,1
5,38750,1
5,40736,1
5,44032,308
5,44033,846
5,44036,27
5,44040,51
5,44048,46
5,44049,2
5,44050,1
5,44053,38
5,44057,1091
5,44060,189
5,44061,2
5,44068,9
5,44079,1
5,44144,37
5,44148,59
5,44152,2
5,44160,15
5,44169,3
5,44172,63
5,44176,4
5,44200,6
5,44201,5
5,44204,3
5,44208,79
5,44217,1
5,44221,249
5,44225,1
5,44228,88
5,44256,498
5,44257,6
5,44260,1
5,44263,2
5,44264,12
5,44273,14
5,44277,244
5,44284,128
5,44285,1
5,44288,152
5,44292,2
5,44305,83
5,44340,18
5,44361,2
5,44368,178
5,44396,160
5,44397,351
5,44400,98
5,44404,12
5,44405,2
5,44417,10
5,44428,14
5,44452,4
5,44480,19
5,44484,1
5,44508,11
5,44512,1
5,44536,1082
5,44537,41
5,44540,69
5,44544,24
5,44552,56
5,44553,11
5,44557,11
5,44592,1773
5,44596,6
5,44600,8
5,44608,132
5,44618,1
5,44620,1
5,44628,1
5,44844,2
5,44852,1
5,44867,1
5,45000,1
5,45208,142
5,45209,2
5,45210,1
5,45212,9
5,45216,6
5,45224,71
5,45225,4
5,45227,1
5,45229,16
5,45230,6
5,45233,1
5,45236,74
5,45253,2
5,45257,23
5,45320,2
5,45328,3
5,45331,7
5,45348,60
5,45349,2
5,45367,5
5,45380,19
5,45432,257
5,45433,9
5,45436,43
5,45440,10
5,45453,46
5,45458,8
5,45516,24
5,45572,19
5,45576,4
5,45656,2
5,45684,71
5,45716,49
5,45733,6
5,45768,39
5,45772,4
5,45776,2
5,45784,2
5,45787,2
5,45796,316
5,45800,113
5,45803,1
5,45804,69
5,45812,4
5,45817,103
5,45823,2
5,45824,1340
5,45843,6
5,45908,34
5,45909,5
5,45912,2
5,45916,1
5,45927,9
5,45929,14
5,45936,66
5,45940,15
5,45944,4
5,46020,216
5,46021,300
5,46024,1
5,46028,13
5,46039,1
5,46041,220
5,46076,3
5,46104,2
5,46160,91
5,46168,7
5,46181,2
5,46244,8
5,46272,2
5,46300,31
5,46301,2
5,46307,5
5,46308,2
5,46321,24
5,46356,70
5,46384,65
5,46392,1
5,46412,8
5,46496,1
5,46497,9
5,46608,298
5,46748,2
5,46832,1
5,46848,1
5,46907,1
5,46972,129
5,46973,2
5,46976,2
5,47000,2
5,47004,1
5,47016,1
5,47017,1
5,47021,1
5,47084,99
5,47085,2
5,47088,6
5,47112,82
5,47116,1
5,47128,2
5,47129,1
5,47196,266
5,47197,5
5,47204,2
5,47212,1
5,47217,3
5,47329,3
5,47336,43
5,47337,4
5,47340,4
5,47420,2
5,47448,3
5,47476,41
5,47484,36
5,47532,133
5,47536,42
5,47540,2
5,47553,3
5,47560,203
5,47561,17
5,47564,109
5,47566,30
5,47568,42
5,47579,1
5,47581,32
5,47582,1
5,47588,65
5,47589,51
5,47592,8
5,47673,5
5,47676,8
5,47680,18
5,47688,1
5,47700,91
5,47701,2
5,47704,22
5,47708,2
5,47721,1
5,47728,3
5,47729,2
5,47732,13
5,47736,3
5,47749,91
5,47751,23
5,47784,164
5,47785,24
5,47787,2
5,47788,5
5,47792,5
5,47800,3
5,47805,15
5,47896,4
5,47924,129
5,47928,1344
5,47932,189
5,48012,6
5,48016,2
5,48036,1
5,48120,603
5,48124,121
5,48127,1
5,48128,16
5,48136,1
5,48143,1
5,48145,1
5,48148,147
5,48149,95
5,48152,106
5,48156,110
5,48157,3
5,48165,5
5,48169,59
5,48176,32
5,48177,64
5,48180,1
5,48192,3
5,48197,1
5,48260,42
5,48264,16
5,48268,1
5,48276,24
5,48277,33
5,48288,133
5,48289,24
5,48292,2
5,48296,38
5,48317,3
5,48320,27
5,48324,9
5,48337,25
5,48372,127
5,48373,42
5,48374,1
5,48376,36
5,48380,20
5,48388,5
5,48393,5
5,48464,1
5,48512,151
5,48513,77
5,48516,122
5,48520,68
5,48521,1
5,48531,1
5,48533,2
5,48596,4
5,48652,85
5,48660,40
5,48708,194
5,48709,5
5,48712,32
5,48716,18
5,48729,4
5,48730,1
5,48731,9
5,48744,2
5,48764,1
5,48772,1
5,48785,1
5,48904,1
5,49104,7
5,49296,1
5,49324,2809
5,49328,76
5,49332,49
5,49334,6
5,49340,85
5,49345,139
5,49352,59
5,49353,12
5,49356,2
5,49373,284
5,49380,7
5,49401,1
5,49408,1
5,49436,291
5,49437,6
5,49440,126
5,49444,18
5,49452,14
5,49453,3
5,49457,156
5,49464,192
5,49465,2
5,49468,6
5,49472,9
5,49483,1
5,49492,1
5,49528,1
5,49548,275
5,49549,16
5,49552,4
5,49556,3
5,49564,1
5,49569,14
5,49632,3
5,49660,17
5,49688,319
5,49689,4
5,49692,29
5,49696,12
5,49707,1
5,49709,5
5,49714,2
5,49772,2
5,49776,1
5,49780,1
5,49800,19
5,49819,3
5,49828,302
5,49836,26
5,49845,3
5,49849,11
5,49884,180
5,49885,58
5,49888,179
5,49892,142
5,49900,65
5,49901,4
5,49903,1
5,49905,11
5,49920,2
5,49933,12
5,50028,4
5,50056,1
5,50136,34
5,50280,11
5,50297,6
5,50416,7
5,50472,1
5,50473,1
5,50500,634
5,50501,37
5,50504,92
5,50508,94
5,50516,46
5,50517,6
5,50521,32
5,50526,11
5,50528,48
5,50529,7
5,50532,14
5,50536,19
5,50549,3
5,50556,59
5,50557,29
5,50567,1
5,50577,133
5,50612,165
5,50613,2
5,50616,96
5,50620,12
5,50628,8
5,50629,20
5,50630,1
5,50640,166
5,50641,4
5,50644,26
5,50648,7
5,50656,2
5,50657,2
5,50661,1
5,50668,234
5,50669,469
5,50672,923
5,50676,95
5,50684,6
5,50685,1
5,50689,330
5,50694,1
5,50696,168
5,50704,1
5,50715,18
5,50724,381
5,50725,22
5,50728,61
5,50732,45
5,50740,8
5,50741,2
5,50745,1
5,50752,28
5,50756,15
5,50773,54
5,50780,7
5,50808,755
5,50812,4
5,50816,1
5,50836,50
5,50857,37
5,50864,112
5,50868,57
5,50872,36
5,50880,2
5,50881,4
5,50885,2
5,50892,46
5,50896,181
5,50900,21
5,50920,6
5,50928,1
5,50937,30
5,50948,223
5,50952,61
5,50956,10
5,50967,1
5,50969,1
5,50976,557
5,50977,39
5,50980,64
5,50984,17
5,50997,1
5,51004,13
5,51008,40
5,51012,27
5,51020,251
5,51025,38
5,51032,94
5,51060,1685
5,51061,2
5,51064,370
5,51068,696
5,51069,21
5,51076,74
5,51077,36
5,51080,1
5,51081,87
5,51082,5
5,51088,310
5,51089,94
5,51092,5
5,51096,13
5,51104,8
5,51105,3
5,51109,120
5,51116,50
5,51117,4
5,51200,83
5,51201,49
5,51204,389
5,51208,24
5,51210,7
5,51216,16
5,51217,2
5,51219,1
5,51221,403
5,51228,378
5,51312,348
5,51313,3
5,51316,17
5,51320,7
5,51328,4
5,51329,2
5,51333,179
5,51339,2
5,51340,19
5,51452,306
5,51453,21
5,51456,6
5,51460,9
5,51473,468
5,51544,6
5,51564,1
5,51593,49
5,51600,1
5,51613,12
5,51648,383
5,51649,33
5,51652,73
5,51656,33
5,51664,1
5,51665,74
5,51667,1
5,51669,2
5,51676,8
5,51677,4
5,51687,2
5,51901,2
5,52264,25
5,52265,2
5,52268,1
5,52272,9
5,52280,491
5,52281,2
5,52285,44
5,52292,10
5,52293,10
5,52376,32
5,52377,6
5,52380,69
5,52384,77
5,52392,1
5,52395,41
5,52397,65
5,52404,50
5,52412,4
5,52488,147
5,52489,2
5,52507,4
5,52509,27
5,52572,96
5,52628,29
5,52629,49
5,52632,23
5,52636,81
5,52649,26
5,52684,1
5,52712,36
5,52769,16
5,52824,19
5,52828,24
5,52832,6
5,52840,6
5,52841,1
5,52845,22
5,52852,114
5,52856,33
5,52860,18
5,52868,4
5,52880,71
5,52888,25
5,52896,7
5,52964,18
5,52968,5
5,52972,6
5,52980,83
5,52981,2
5,52983,1
5,52992,100
5,52996,2
5,53000,3
5,53011,3
5,53076,86
5,53080,28
5,53084,20
5,53092,2
5,53097,4
5,53160,12
5,53168,2
5,53216,56
5,53220,1
5,53224,5
5,53244,9
5,53300,5
5,53301,1
5,53304,4
5,53328,4
5,53356,57
5,53360,3
5,53364,40
5,53412,22
5,53413,1
5,53420,11
5,53440,58
5,53441,5
5,53444,1202
5,53448,13
5,53456,3
5,53457,1
5,53461,2
5,53468,98
5,53469,6
5,53552,11
5,53553,3
5,53560,1
5,53573,12
5,53580,49
5,53581,7
5,53584,5
5,53588,7
5,53664,35
5,53672,38
5,53680,3
5,53685,75
5,53748,17
5,53804,27
5,53808,1
5,53812,4
5,53888,53
5,53916,26
5,53944,60
5,53945,153
5,53960,1
5,54000,9
5,54016,4
5,54028,131
5,54032,8
5,54036,23
5,54044,45
5,54045,2
5,54047,1
5,54056,16
5,54060,5
5,54077,2
5,54140,14
5,54156,2
5,54168,59
5,54172,6
5,54176,5
5,54185,1
5,54200,15
5,54217,87
5,54224,16
5,54252,73
5,54253,5
5,54256,4
5,54260,45
5,54268,4
5,54364,89
5,54392,18
5,54408,2
5,54411,2
5,54413,14
5,54512,1
5,54532,355
5,54540,63
5,54588,59
5,54589,2
5,54592,43
5,54596,14
5,54604,1
5,54609,5
5,54616,234
5,54617,86
5,54620,906
5,54624,8
5,54632,50
5,54633,20
5,54637,41
5,54644,144
5,54645,34
5,54648,1
5,54660,3
5,54663,3
5,54665,138
5,54671,3
5,54693,13
5,54728,27
5,54732,20
5,54736,1
5,54749,58
5,54756,93
5,54757,1
5,54760,24
5,54764,19
5,54777,1
5,54785,16
5,54788,302
5,54792,30
5,54800,1
5,54801,17
5,54805,57
5,54812,1
5,54840,58
5,54841,3
5,54844,11
5,54848,14
5,54856,2
5,54861,37
5,54865,1
5,54868,121
5,54869,16
5,54872,34
5,54876,17
5,54889,33
5,54924,43
5,54945,1
5,54952,5
5,54980,78
5,54981,1
5,54984,30
5,54988,1
5,54999,2
5,55036,1
5,55092,10
5,55113,1
5,55120,1
5,55121,12
5,55124,10
5,55137,4
5,55141,7
5,55148,10
5,55152,2
5,55176,33
5,55180,1
5,55184,6
5,55192,13
5,55193,1
5,65372,1
5,1114113,44003
6,32,98135
6,33,32
6,34,90
6,35,6
6,36,1
6,38,1
6,39,51
6,40,70
6,42,12
6,43,7
6,44,12
6,45,71
6,46,36
6,47,1
6,48,8
6,49,3775
6,50,1714
6,51,226
6,52,174
6,53,210
6,54,170
6,55,123
6,56,133
6,57,118
6,58,6
6,60,63
6,61,9
6,62,40
6,64,1
6,65,46
6,66,22
6,67,112
6,68,76
6,69,31
6,70,16
6,71,73
6,72,66
6,73,51
6,74,15
6,75,41
6,76,19
6,77,57
6,78,34
6,79,30
6,80,49
6,81,14
6,82,47
6,83,70
6,84,31
6,85,16
6,86,19
6,87,20
6,88,16
6,89,2
6,90,1
6,91,14
6,92,7
6,93,2
6,94,1
6,97,11
6,98,1
6,99,11
6,100,5
6,101,15
6,102,5
6,103,8
6,104,6
6,105,15
6,106,2
6,107,3
6,108,1
6,109,24
6,110,9
6,112,4
6,113,3
6,114,4
6,115,6
6,116,6
6,117,3
6,118,6
6,120,3
6,121,2
6,122,2
6,123,24
6,124,388
6,125,11
6,160,2
6,183,3
6,916,5
6,946,1
6,952,1
6,8212,2
6,8216,23
6,8217,1
6,8220,33
6,8224,1
6,8226,15
6,8251,7
6,9312,2
6,9313,2
6,9314,2
6,9315,2
6,9316,2
6,9317,1
6,9318,1
6,9319,1
6,9670,9
6,9679,2
6,9734,2
6,12296,8
6,12298,230
6,12300,3
6,12302,3
6,12303,1
6,12593,3
6,12596,3
6,12599,3
6,12601,3
6,12609,3
6,12610,3
6,12613,3
6,12615,3
6,12616,3
6,12618,3
6,12619,3
6,12620,3
6,12621,3
6,12622,3
6,19968,1
6,19976,1
6,20870,1
6,21069,2
6,21516,1
6,24996,1
6,26178,1
6,26412,1
6,26481,1
6,26611,1
6,33836,2
6,35264,1
6,35912,1
6,37325,1
6,38596,1
6,38738,1
6,38750,1
6,40736,1
6,44032,308
6,44033,846
6,44036,27
6,44040,51
6,44048,46
6,44049,2
6,44050,1
6,44053,38
6,44057,1091
6,44060,189
6,44061,2
6,44068,9
6,44079,1
6,44144,37
6,44148,59
6,44152,2
6,44160,15
6,44169,3
6,44172,63
6,44176,4
6,44200,6
6,44201,5
6,44204,3
6,44208,79
6,44217,1
6,44221,249
6,44225,1
6,44228,88
6,44256,498
6,44257,6
6,44260,1
6,44263,2
6,44264,12
6,44273,14
6,44277,244
6,44284,128
6,44285,1
6,44288,152
6,44292,2
6,44305,83
6,44340,18
6,44361,2
6,44368,178
6,44396,160
6,44397,351
6,44400,98
6,44404,12
6,44405,2
6,44417,10
6,44428,14
6,44452,4
6,44480,19
6,44484,1
6,44508,11
6,44512,1
6,44536,1082
6,44537,41
6,44540,69
6,44544,24
6,44552,56
6,44553,11
6,44557,11
6,44592,1773
6,44596,6
6,44600,8
6,44608,132
6,44618,1
6,44620,1
6,44628,1
6,44844,2
6,44852,1
6,44867,1
6,45000,1
6,45208,142
6,45209,2
6,45210,1
6,45212,9
6,45216,6
6,45224,71
6,45225,4
6,45227,1
6,45229,16
6,45230,6
6,45233,1
6,45236,74
6,45253,2
6,45257,23
6,45320,2
6,45328,3
6,45331,7
6,45348,60
6,45349,2
6,45367,5
6,45380,19
6,45432,257
6,45433,9
6,45436,43
6,45440,10
6,45453,46
6,45458,8
6,45516,24
6,45572,19
6,45576,4
6,45656,2
6,45684,71
6,45716,49
6,45733,6
6,45768,39
6,45772,4
6,45776,2
6,45784,2
6,45787,2
6,45796,316
6,45800,113
6,45803,1
6,45804,69
6,45812,4
6,45817,103
6,45823,2
6,45824,1340
6,45843,6
6,45908,34
6,45909,5
6,45912,2
6,45916,1
6,45927,9
6,45929,14
6,45936,66
6,45940,15
6,45944,4
6,46020,216
6,46021,300
6,46024,1
6,46028,13
6,46039,1
6,46041,220
6,46076,3
6,46104,2
6,46160,91
6,46168,7
6,46181,2
6,46244,8
6,46272,2
6,46300,31
6,46301,2
6,46307,5
6,46308,2
6,46321,24
6,46356,70
6,46384,65
6,46392,1
6,46412,8
6,46496,1
6,46497,9
6,46608,298
6,46748,2
6,46832,1
6,46848,1
6,46907,1
6,46972,129
6,46973,2
6,46976,2
6,47000,2
6,47004,1
6,47016,1
6,47017,1
6,47021,1
6,47084,99
6,47085,2
6,47088,6
6,47112,82
6,47116,1
6,47128,2
6,47129,1
6,47196,266
6,47197,5
6,47204,2
6,47212,1
6,47217,3
6,47329,3
6,47336,43
6,47337,4
6,47340,4
6,47420,2
6,47448,3
6,47476,41
6,47484,36
6,47532,133
6,47536,42
6,47540,2
6,47553,3
6,47560,203
6,47561,17
6,47564,109
6,47566,30
6,47568,42
6,47579,1
6,47581,32
6,47582,1
6,47588,65
6,47589,51
6,47592,8
6,47673,5
6,47676,8
6,47680,18
6,47688,1
6,47700,91
6,47701,2
6,47704,22
6,47708,2
6,47721,1
6,47728,3
6,47729,2
6,47732,13
6,47736,3
6,47749,91
6,47751,23
6,47784,164
6,47785,24
6,47787,2
6,47788,5
6,47792,5
6,47800,3
6,47805,15
6,47896,4
6,47924,129
6,47928,1344
6,47932,189
6,48012,6
6,48016,2
6,48036,1
6,48120,603
6,48124,121
6,48127,1
6,48128,16
6,48136,1
6,48143,1
6,48145,1
6,48148,147
6,48149,95
6,48152,106
6,48156,110
6,48157,3
6,48165,5
6,48169,59
6,48176,32
6,48177,64
6,48180,1
6,48192,3
6,48197,1
6,48260,42
6,48264,16
6,48268,1
6,48276,24
6,48277,33
6,48288,133
6,48289,24
6,48292,2
6,48296,38
6,48317,3
6,48320,27
6,48324,9
6,48337,25
6,48372,127
6,48373,42
6,48374,1
6,48376,36
6,48380,20
6,48388,5
6,48393,5
6,48464,1
6,48512,151
6,48513,77
6,48516,122
6,48520,68
6,48521,1
6,48531,1
6,48533,2
6,48596,4
6,48652,85
6,48660,40
6,48708,194
6,48709,5
6,48712,32
6,48716,18
6,48729,4
6,48730,1
6,48731,9
6,48744,2
6,48764,1
6,48772,1
6,48785,1
6,48904,1
6,49104,7
6,49296,1
6,49324,2809
6,49328,76
6,49332,49
6,49334,6
6,49340,85
6,49345,139
6,49352,59
6,49353,12
6,49356,2
6,49373,284
6,49380,7
6,49401,1
6,49408,1
6,49436,291
6,49437,6
6,49440,126
6,49444,18
6,49452,14
6,49453,3
6,49457,156
6,49464,192
6,49465,2
6,49468,6
6,49472,9
6,49483,1
6,49492,1
6,49528,1
6,49548,275
6,49549,16
6,49552,4
6,49556,3
6,49564,1
6,49569,14
6,49632,3
6,49660,17
6,49688,319
6,49689,4
6,49692,29
6,49696,12
6,49707,1
6,49709,5
6,49714,2
6,49772,2
6,49776,1
6,49780,1
6,49800,19
6,49819,3
6,49828,302
6,49836,26
6,49845,3
6,49849,11
6,49884,180
6,49885,58
6,49888,179
6,49892,142
6,49900,65
6,49901,4
6,49903,1
6,49905,11
6,49920,2
6,49933,12
6,50028,4
6,50056,1
6,50136,34
6,50280,11
6,50297,6
6,50416,7
6,50472,1
6,50473,1
6,50500,634
6,50501,37
6,50504,92
6,50508,94
6,50516,46
6,50517,6
6,50521,32
6,50526,11
6,50528,48
6,50529,7
6,50532,14
6,50536,19
6,50549,3
6,50556,59
6,50557,29
6,50567,1
6,50577,133
6,50612,165
6,50613,2
6,50616,96
6,50620,12
6,50628,8
6,50629,20
6,50630,1
6,50640,166
6,50641,4
6,50644,26
6,50648,7
6,50656,2
6,50657,2
6,50661,1
6,50668,234
6,50669,469
6,50672,923
6,50676,95
6,50684,6
6,50685,1
6,50689,330
6,50694,1
6,50696,168
6,50704,1
6,50715,18
6,50724,381
6,50725,22
6,50728,61
6,50732,45
6,50740,8
6,50741,2
6,50745,1
6,50752,28
6,50756,15
6,50773,54
6,50780,7
6,50808,755
6,50812,4
6,50816,1
6,50836,50
6,50857,37
6,50864,112
6,50868,57
6,50872,36
6,50880,2
6,50881,4
6,50885,2
6,50892,46
6,50896,181
6,50900,21
6,50920,6
6,50928,1
6,50937,30
6,50948,223
6,50952,61
6,50956,10
6,50967,1
6,50969,1
6,50976,557
6,50977,39
6,50980,64
6,50984,17
6,50997,1
6,51004,13
6,51008,40
6,51012,27
6,51020,251
6,51025,38
6,51032,94
6,51060,1685
6,51061,2
6,51064,370
6,51068,696
6,51069,21
6,51076,74
6,51077,36
6,51080,1
6,51081,87
6,51082,5
6,51088,310
6,51089,94
6,51092,5
6,51096,13
6,51104,8
6,51105,3
6,51109,120
6,51116,50
6,51117,4
6,51200,83
6,51201,49
6,51204,389
6,51208,24
6,51210,7
6,51216,16
6,51217,2
6,51219,1
6,51221,403
6,51228,378
6,51312,348
6,51313,3
6,51316,17
6,51320,7
6,51328,4
6,51329,2
6,51333,179
6,51339,2
6,51340,19
6,51452,306
6,51453,21
6,51456,6
6,51460,9
6,51473,468
6,51544,6
6,51564,1
6,51593,49
6,51600,1
6,51613,12
6,51648,383
6,51649,33
6,51652,73
6,51656,33
6,51664,1
6,51665,74
6,51667,1
6,51669,2
6,51676,8
6,51677,4
6,51687,2
6,51901,2
6,52264,25
6,52265,2
6,52268,1
6,52272,9
6,52280,491
6,52281,2
6,52285,44
6,52292,10
6,52293,10
6,52376,32
6,52377,6
6,52380,69
6,52384,77
6,52392,1
6,52395,41
6,52397,65
6,52404,50
6,52412,4
6,52488,147
6,52489,2
6,52507,4
6,52509,27
6,52572,96
6,52628,29
6,52629,49
6,52632,23
6,52636,81
6,52649,26
6,52684,1
6,52712,36
6,52769,16
6,52824,19
6,52828,24
6,52832,6
6,52840,6
6,52841,1
6,52845,22
6,52852,114
6,52856,33
6,52860,18
6,52868,4
6,52880,71
6,52888,25
6,52896,7
6,52964,18
6,52968,5
6,52972,6
6,52980,83
6,52981,2
6,52983,1
6,52992,100
6,52996,2
6,53000,3
6,53011,3
6,53076,86
6,53080,28
6,53084,20
6,53092,2
6,53097,4
6,53160,12
6,53168,2
6,53216,56
6,53220,1
6,53224,5
6,53244,9
6,53300,5
6,53301,1
6,53304,4
6,53328,4
6,53356,57
6,53360,3
6,53364,40
6,53412,22
6,53413,1
6,53420,11
6,53440,58
6,53441,5
6,53444,1202
6,53448,13
6,53456,3
6,53457,1
6,53461,2
6,53468,98
6,53469,6
6,53552,11
6,53553,3
6,53560,1
6,53573,12
6,53580,49
6,53581,7
6,53584,5
6,53588,7
6,53664,35
6,53672,38
6,53680,3
6,53685,75
6,53748,17
6,53804,27
6,53808,1
6,53812,4
6,53888,53
6,53916,26
6,53944,60
6,53945,153
6,53960,1
6,54000,9
6,54016,4
6,54028,131
6,54032,8
6,54036,23
6,54044,45
6,54045,2
6,54047,1
6,54056,16
6,54060,5
6,54077,2
6,54140,14
6,54156,2
6,54168,59
6,54172,6
6,54176,5
6,54185,1
6,54200,15
6,54217,87
6,54224,16
6,54252,73
6,54253,5
6,54256,4
6,54260,45
6,54268,4
6,54364,89
6,54392,18
6,54408,2
6,54411,2
6,54413,14
6,54512,1
6,54532,355
6,54540,63
6,54588,59
6,54589,2
6,54592,43
6,54596,14
6,54604,1
6,54609,5
6,54616,234
6,54617,86
6,54620,906
6,54624,8
6,54632,50
6,54633,20
6,54637,41
6,54644,144
6,54645,34
6,54648,1
6,54660,3
6,54663,3
6,54665,138
6,54671,3
6,54693,13
6,54728,27
6,54732,20
6,54736,1
6,54749,58
6,54756,93
6,54757,1
6,54760,24
6,54764,19
6,54777,1
6,54785,16
6,54788,302
6,54792,30
6,54800,1
6,54801,17
6,54805,57
6,54812,1
6,54840,58
6,54841,3
6,54844,11
6,54848,14
6,54856,2
6,54861,37
6,54865,1
6,54868,121
6,54869,16
6,54872,34
6,54876,17
6,54889,33
6,54924,43
6,54945,1
6,54952,5
6,54980,78
6,54981,1
6,54984,30
6,54988,1
6,54999,2
6,55036,1
6,55092,10
6,55113,1
6,55120,1
6,55121,12
6,55124,10
6,55137,4
6,55141,7
6,55148,10
6,55152,2
6,55176,33
6,55180,1
6,55184,6
6,55192,13
6,55193,1
6,65372,1
6,1114113,44003
